run_num,model name,num epochs,epoch stop,batch size,learning rate,weight_decay,beta1,beta2,min lr,kernel size,max ch,norm ref,norm lambda,n heads,drop prob,n trans layers,attention type,loss_func,loss,loss_val,dice,loss SD,loss_val SD,dice SD,Avg Error,Avg FA rate,Avg MD rate,run time,eval run time
376,TransU_Net,120,120,64,0.000995006,3.62E-07,0.719608231,0.995994837,7.08E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.080147579,0.076982506,0.973891258,0.058930122,0.116135382,0.028765353,0.01565888,0.045104374,0.052497515,3806.334322,73.63842773
378,TransU_Net,120,120,64,0.000350415,0.000152321,0.828678187,0.980480938,5.49E-11,11,128,0.01,0,4,0.2,1,Add,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.000651418,0.000519964,0.976817369,0.004831744,0.010303544,0.017785657,0.016619104,0.046595427,0.059455765,3788.723467,37.26466584
379,TransU_Net,120,120,64,0.000155313,4.85E-05,0.792678595,0.998694551,1.83E-06,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.059395127,0.05769055,0.980778694,0.046401452,0.051894292,0.009089068,0.018332595,0.06902336,0.059207256,3781.580428,88.88670945
380,TransU_Net,120,120,64,0.000734655,1.63E-08,0.876201481,0.969028263,3.68E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.082112998,0.078038432,0.973061442,0.054968703,0.104545748,0.028536177,0.014904488,0.041625249,0.057591948,3811.891892,70.35669231
382,TransU_Net,120,120,64,0.000201195,0.001024614,0.810475889,0.900957749,1.81E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.036562979,0.03240307,0.99002558,0.04729235,0.082430577,0.014771355,0.018188237,0.045352883,0.063866799,3830.803427,46.52992535
383,TransU_Net,120,120,64,9.65E-05,0.005637262,0.50611057,0.913167688,1.28E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.062639304,0.056369662,0.987512231,0.02815067,0.056973684,0.016721095,0.019482398,0.045974155,0.063866799,3829.844337,67.81961393
385,TransU_Net,120,120,64,5.28E-05,0.019455509,0.668026452,0.927242373,2.12E-11,11,128,0.01,0,4,0.2,1,Add,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.142315596,0.139548272,0.954509377,0.013862536,0.04286148,0.033250262,0.016810786,0.027460239,0.082753479,3812.346925,28.05897999
386,TransU_Net,120,120,64,7.08E-05,0.000987384,0.847956571,0.923826514,1.02E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.102499649,0.114128307,0.962058902,0.020634539,0.028344338,0.034581869,0.017884472,0.076043738,0.058026839,3821.848021,121.923465
387,TransU_Net,120,120,64,4.22E-05,0.001760648,0.737074506,0.950367227,2.82E-11,11,128,0.01,0,4,0.2,1,Add,TverskyLoss(),0.103766553,0.098435402,0.956112862,0.020675634,0.028969704,0.022044525,0.016651068,0.025720676,0.08902833,3827.791546,42.74883294
389,TransU_Net,120,120,64,0.000192939,0.010235913,0.912598175,0.904396379,1.32E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.102793604,0.09923435,0.974114656,0.045728737,0.085148147,0.020272492,0.01691062,0.044420974,0.065979125,3820.937881,36.22003269
390,TransU_Net,120,120,64,2.85E-05,0.030166587,0.895164843,0.935215673,4.00E-11,11,128,0.01,0,4,0.2,1,Add,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.055482797,0.053646002,0.969900966,0.03072544,0.026149375,0.034757982,0.018299515,0.025782803,0.081200298,3834.914716,129.11011
392,TransU_Net,120,120,64,0.000114805,0.00034675,0.566824352,0.976461152,9.53E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.066825613,0.070387363,0.976062417,0.033340478,0.042725978,0.013595902,0.017703133,0.095613817,0.055044732,3814.063957,129.3733556
396,TransU_Net,120,120,64,0.000415252,0.003577644,0.784370022,0.901217256,2.57E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.108458199,0.104968049,0.968728781,0.050261531,0.087355845,0.022534017,0.016257687,0.045104374,0.059393638,3823.602884,59.07677841
397,TransU_Net,120,120,64,0.0001531,0.002093144,0.829211858,0.905603923,1.82E-09,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.043863852,0.04028574,0.989029706,0.042565637,0.073967121,0.017910755,0.0186884,0.05485835,0.060263419,3826.07007,67.08094692
